ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
33-336;33;Projekt;RPD sektora œrodowisko na rok 2009 (MŒ);POIS.15.03.00-00-201/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.03.00;;123,830.00;123,830.00;123,830.00;105,255.50;Ministerstwo Œrodowiska;5261647453;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2010/08/24;2010/09/13
33-337;33;Projekt;RPD sektora transport na rok 2010 (MI);POIS.15.03.00-00-301/10-02;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.03.00;;226,800.00;226,800.00;226,800.00;192,780.00;MINISTERSTWO INFRASTRUKTURY;7010095164;00-928;WARSZAWA;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2010/12/29;2011/01/03
33-338;33;Projekt;RPD sektora energetyka na rok 2010 (MG);POIS.15.03.00-00-401/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.03.00;;197,600.00;197,600.00;197,600.00;167,960.00;Ministerstwo Gospodarki;5262897181;00-507;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;;;2010/07/01;2010/07/20
33-339;33;Projekt;RPD sektora energetyka za rok 2009 (NFOŒiGW);POIS.15.03.00-00-402/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.03.00;;0.00;0.00;0.00;0.00;Narodowy Fundusz Ochrony Œrodowiska i Gospodarki Wodnej;5220018559;02-672;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;fundusz - du¿e przedsiêbiorstwo;00 Nie dotyczy;;;2010/01/29;2010/02/09
33-340;33;Projekt;RPD sektora energetyka za rok 2009 (IPiEO);POIS.15.03.00-00-403/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.03.00;;0.00;0.00;0.00;0.00;Instytut Paliw i Energii Odnawialnej;5250009418;03-301;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2010/01/29;2010/02/09
33-341;33;Projekt;RPD sektora energetyka za rok 2009 (INiG);POIS.15.03.00-00-404/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.03.00;;58,560.00;58,560.00;58,560.00;49,776.00;Instytut Nafty i Gazu;6750001277;31-503;Kraków;Ma³opolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.03.00-00-404/09-01;Nie;2010/01/29;2010/02/09
33-342;33;Projekt;RPD sektora transportu na rok 2009 (PKP PLK S.A.);POIS.15.04.00-00-304/09-00;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.04.00;;21,386,445.00;21,386,445.00;21,386,445.00;18,178,478.25;PKP Polskie Linie Kolejowe S.A.;1132316427;03-734;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;spó³ka przewidziana przepisami innych ustaw ni¿ Kodeks handlowy i Kodeks cywilny lub formy prawne, do których stosuje siê przepisy o spó³kach - du¿e przedsiêbiorstwo;00 Nie dotyczy;POIS.15.04.00-00-304/09-01;Tak;2010/01/20;2010/01/22
33-343;33;Projekt;RPD sektora transportu na rok 2009 (GDDKiA);POIS.15.04.00-00-305/09-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.04.00;;56,077,000.00;56,077,000.00;56,077,000.00;47,665,450.00;Generalna Dyrekcja Dróg Krajowych i Autostrad;5262605735;00-848;Warszawa ;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POIS.15.04.00-00-305/09-01;Tak;2010/01/20;2010/04/27
33-344;33;Projekt;RPD sektora transport na rok 2010 (GDDKiA);POIS.15.04.00-00-305/10-01;Program Operacyjny Infrastruktura i Œrodowisko;POIS.15.00.00;POIS.15.04.00;;67,793,613.00;67,793,613.00;57,624,571.05;57,624,571.05;Generalna Dyrekcja Dróg Krajowych i Autostrad;5262605735;00-848;Warszawa ;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2010/07/13;2011/01/20
33-345;33;Projekt;Finansowanie dzia³añ z zakresu zarz¹dzania zasobami ludzkimi w Ministerstwie Rozwoju Regionalnego;POPT.01.01.00-00-130/09-01;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;300,000.00;300,000.00;255,000.00;255,000.00;Ministerstwo Rozwoju Regionalnego, Biuro Zarz¹dzania Zasobami Ludzkimi, jednostka w MRR odpowiedzialna za wsparcie jednostek realizuj¹cych NSRO;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-130/09-06;Nie;2010/12/30;2011/01/20
33-346;33;Projekt;Finansowanie kosztów zatrudnienia pracowników urzedów kontroli skarbowej zajmuj¹cych siê audytem i kontrol¹ funduszy strukturalnych w 2010 r.;POPT.01.01.00-00-180/10-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;42,500,000.00;24,991,315.78;21,242,618.41;21,242,618.41;Ministerstwo Finansów, Departament Ochrony Interesów Finansowych Unii Europejskiej, Instytucja Audytowa;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-180/10-04;Tak;2010/05/04;2010/05/05
33-347;33;Projekt;Finansowanie kosztów zatrudnienia pracowników Generalnej Dyrekcji Ochrony Œrodowiska oraz Regionalnych Dyrekcji Ochrony Œrodowiska w 2010 roku;POPT.01.01.00-00-182/10-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;20,900,000.00;5,936,409.30;5,045,947.88;5,045,947.88;Generalna Dyrekcja Ochrony Œrodowiska, Biuro Dyrektora Generalnego, organ administracji rz¹dowej zajmuj¹cy siê zagadnieniami obszarów Natura 2000 oraz ocen oddzia³ywania na œrodowisko;7010151052;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-182/10-04;Tak;2010/05/31;2010/06/07
33-348;33;Projekt;Finansowanie wynagrodzeñ pracowników Ministerstwa Œrodowiska zaanga¿owanych w realizacjê Programu Operacyjnego Infrastruktura i Œrodowisko w 2010 roku.;POPT.01.01.00-00-198/10-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;11,027,085.10;6,772,112.59;5,756,295.70;5,756,295.70;Ministerstwo Œrodowiska, Biuro Dyrektora Genralnego, Instytucja Poœrednicz¹ca POIiŒ;5261647453;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-198/10-04;Tak;2010/10/12;2010/10/18
33-349;33;Projekt;Wsparcie administracji w zakresie dokszta³cania osób zaanga¿owanych w obs³ugê funduszy strukturalnych;POPT.01.02.00-00-069/08-01;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.02.00;;3,730,000.00;3,730,000.00;3,170,500.00;3,170,500.00;Ministerstwo Finansów, Departament Ochrony Interesów Finansowych Unii Europejskiej, Instytucja Audytowa;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.02.00-00-069/08-09;Nie;2010/12/13;2010/12/16
33-350;33;Projekt;Podnoszenie kwalifikacji zawodowych pracowników Instytucji Strategicznej w latach 2010-2011;POPT.01.02.00-00-141/09-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.02.00;;400,000.00;400,000.00;340,000.00;340,000.00;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Polityki Strukturalnej;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.02.00-00-141/09-05;Nie;2010/01/11;2010/01/13
33-351;33;Projekt;Podnoszenie kwalifikacji pracowników Instytucji Certyfikuj¹cej oraz Instytucji Poœrednicz¹cych w Certyfikacji zaanga¿owanych w proces certyfikacji wydatków do Komisji Europejskiej w 2010 roku;POPT.01.02.00-00-151/10-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.02.00;;2,821,900.00;2,821,404.00;2,398,192.72;2,398,192.72;Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikuj¹cej, Instytucja Certyfikuj¹ca;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.02.00-00-151/10-04;Tak;2010/01/20;2010/01/26
33-352;33;Projekt;Utrzymanie i rozwój systemu KSI SIMIK 07-13 w Ministerstwie Finansów (etap II);POPT.02.01.00-00-168/10-00;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.01.00;;31,000.00;31,000.00;26,350.00;26,350.00;Ministerstwo Finansów, Departament Informatyki, Operator krajowego systemu informatycznego wspomagaj¹cego realizacjê NSRO/PWW;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.01.00-00-168/10-01;Tak;2010/03/09;2010/03/10
33-353;33;Projekt;Wsparcie wdro¿enia Krajowego Systemu Informatycznego (SIMIK 07-13) oraz zapewnienie jego sprawnego funkcjonowania w 2010 i 2011r.;POPT.02.01.00-00-174/10-01;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.01.00;;500,000.00;500,000.00;425,000.00;425,000.00;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Wdra¿ania Funduszy Unii Europejskiej, Instytucja Koordynuj¹ca NSRO;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.01.00-00-174/10-04;Nie;2010/09/13;2010/09/16
33-354;33;Projekt;Utrzymanie systemu SIMIK 04-06 (etap II);POPT.02.01.00-00-186/10-01;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.01.00;;1,174,993.71;1,161,872.71;987,591.80;987,591.80;Ministerstwo Finansów, Departament Informatyki, Operator krajowego systemu informatycznego wspomagaj¹cego realizacjê NSRO/PWW;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.01.00-00-186/10-04;Tak;2010/10/15;2010/10/20
33-355;33;Projekt;Zakup sprzêtu i wyposa¿enia informatycznego dla urzêdów kontroli skarbowej i Departamentu Ochrony Interesów Finansowych UE;POPT.02.02.00-00-060/08-02;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.02.00;;8,100,000.00;4,650,000.00;3,952,500.00;3,952,500.00;Ministerstwo Finansów, Departament Ochrony Interesów Finansowych Unii Europejskiej, Instytucja Audytowa;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.02.00-00-060/08-08;Nie;2010/09/21;2010/09/22
33-356;33;Projekt;Zakup infrastruktury informatycznej dla pracowników Instytucji Poœrednicz¹cych w Certyfikacji zaanga¿owanych w proces certyfikacji wydatków do Komisji Europejskiej w 2010 roku;POPT.02.02.00-00-149/10-00;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.02.00;;307,500.00;307,500.00;261,375.00;261,375.00;Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikuj¹cej, Instytucja Certyfikuj¹ca;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.02.00-00-149/10-04;Tak;2010/01/15;2010/01/20
33-357;33;Projekt;Wsparcie Departamentu Koordynacji Polityki Strukturalnej w realizacji NSRO w latach 2010-2011.;POPT.03.01.00-00-136/09-01;Program Operacyjny Pomoc techniczna;POPT.03.00.00;POPT.03.01.00;;13,165,400.00;13,165,400.00;11,190,590.00;11,190,590.00;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Polityki Strukturalnej;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.03.01.00-00-136/09-05;Nie;2010/08/18;2010/08/26
33-358;33;Projekt;Wsparcie funkcjonowania Instytucji Certyfikuj¹cej oraz Instytucji Poœrednicz¹cych w Certyfikacji w 2010 r.;POPT.03.01.00-00-155/10-00;Program Operacyjny Pomoc techniczna;POPT.03.00.00;POPT.03.01.00;;1,607,500.00;1,607,500.00;1,366,375.00;1,366,375.00;Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikuj¹cej, Instytucja Certyfikuj¹ca;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.03.01.00-00-155/10-03;Nie;2010/01/20;2010/01/26
33-359;33;Projekt;"Utworzenie i funkcjonowanie sieci organów œrodowiskowych i instytucji zarz¹dzaj¹cych funduszami unijnymi ""Partnerstwo: Œrodowisko dla Rozwoju""";POPT.03.01.00-00-200/10-00;Program Operacyjny Pomoc techniczna;POPT.03.00.00;POPT.03.01.00;;72,000.00;72,000.00;61,200.00;61,200.00;Generalna Dyrekcja Ochrony Œrodowiska, Departament Informacji o Œrodowisku, organ administracji rz¹dowej zajmuj¹cy siê zaganieniami obszarów Natura 2000 i ocen oddzia³ywania na œrodowisko;7010151052;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.03.01.00-00-200/10-01;Tak;2010/10/05;2010/10/13
33-360;33;Projekt;Wsparcie Instytucji Koordynuj¹cej Regionalne Programy Operacyjne w zakresie dzia³añ informacyjno-promocyjnych;POPT.04.01.00-00-016/07-03;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.01.00;;440,007.46;440,007.46;374,006.34;374,006.34;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji i Wdra¿ania Programów Regionalnych, jednostka odpowiedzialna za informacjê i promocjê NSRO/PWW;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.01.00-00-016/07-12;Tak;2010/11/04;2010/11/12
33-361;33;Projekt;System informacji o funduszach europejskich na lata 2007-2013;POPT.04.01.00-00-048/08-04;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.01.00;;149,591,567.79;149,591,507.79;127,152,781.62;127,152,781.62;Ministerstwo Rozwoju Regionalnego, Departament Informacji, Promocji i Szkoleñ, jednostka odpowiedzialna za promocjê i informacjê NSRO/PWW;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.01.00-00-048/08-12;Nie;2010/06/08;2010/06/17
33-362;33;Projekt;Promocja Programu Operacyjnego Pomoc Techniczna w nowej perspektywie;POPT.04.01.00-00-065/08-02;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.01.00;;350,000.00;350,000.00;297,500.00;297,500.00;Ministerstwo Rozwoju Regionalnego, Departament Programów Pomocowych i Pomocy Technicznej, Instytucja Zarz¹dzaj¹ca POPT;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.01.00-00-065/08-10;Nie;2010/12/29;2010/12/31
33-363;33;Projekt;Kampania promocyjna i edukacyjna Funduszy Europejskich w Polsce - etap II;POPT.04.01.00-00-202/10-00;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.01.00;;51,422,517.36;51,422,517.36;43,709,139.75;43,709,139.75;Ministerstwo Rozwoju Regionalnego, Departament Informacji, Promocji i Szkoleñ, jednostka odpowiedzialna za promocjê i informacjê NSRO/PWW;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.01.00-00-202/10-01;Nie;2010/11/24;2010/11/29
33-364;33;Projekt;Wymiana doœwiadczeñ pomiêdzy uczestnikami procesu realizacji NSRO i promocja dobrych praktyk;POPT.04.02.00-00-032/08-05;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.02.00;;14,631,931.39;14,631,931.39;12,437,141.68;12,437,141.68;Ministerstwo Rozwoju Regionalnego, Departament Informacji, Promocji i Szkoleñ, jednostka odpowiedzialna za promocjê i informacjê NSRO/PWW;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.02.00-00-032/08-13;Nie;2010/10/04;2010/10/07
33-365;33;Projekt;Wymiana doœwiadczeñ pomiêdzy instytucjami zaanga¿owanymi w realizacjê polityki spójnoœci w latach 2010-2011;POPT.04.02.00-00-138/09-01;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.02.00;;660,000.00;660,000.00;561,000.00;561,000.00;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Polityki Strukturalnej, Instytucja Strategiczna;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.02.00-00-138/09-04;Nie;2010/08/18;2010/08/26
33-366;33;Projekt;Wymiana doswiadczeñ pracowników Instytucji Certyfikujacej oraz Instytucji Poœrednicz¹cych w Certyfikacji z innymi instytucjami zaanga¿owanymi w realizacjê NSRO w 2010 r.;POPT.04.02.00-00-154/10-00;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.02.00;;214,000.00;214,000.00;181,900.00;181,900.00;Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikuj¹cej, Instytucja Certyfikuj¹ca;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.02.00-00-154/10-04;Tak;2010/01/20;2010/01/26
33-367;33;Projekt;Wymiana doswiadczeñ w realizacji RPO;POPT.04.02.00-00-163/10-01;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.02.00;;321,354.18;321,348.18;273,145.95;273,145.95;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji i Wdra¿ania Programów Regionalnych;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.02.00-00-163/10-04;Tak;2010/12/09;2010/12/16
33-368;33;Projekt;RAZEM CIEPLEJ - Rozwój Warmiñsko-Mazurskiego Klastra Ciep³owniczego;POPW.01.04.03-00-007/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;4,816,598.00;4,816,598.00;4,334,938.20;3,684,697.47;Warmiñsko-Mazurska Agencja Rozwoju Regionalnego S.A. w Olsztynie;7390503912;10-516;Olsztyn;Warmiñsko-mazurskie;Powiat m. Olsztyn;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);spó³ka akcyjna - ma³e przedsiêbiorstwo;00 Nie dotyczy;;;2010/01/18;2011/04/15
33-369;33;Projekt;Wzmocnienie potencja³u innowacyjnego i rozwój klastra stolarki otworowej w Polsce Wschodniej;POPW.01.04.03-00-008/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;3,168,160.00;3,168,160.00;2,851,344.00;2,423,642.40;Warmiñsko-Mazurska Izba Rzemios³a i Przedsiebiorczoœci;7390202139;10-029;Olsztyn;Warmiñsko-mazurskie;Powiat m. Olsztyn;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);samorz¹d gospodarczy i zawodowy;00 Nie dotyczy;;;2010/04/20;2011/04/14
33-370;33;Projekt;Kierunki rozwoju subregionalnych biegunów wzrostu i instrumentów wsparcia przedsiebiorczoœci na przyk³adzie Elblaga i Suwa³k;POPW.01.04.04-00-004/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.04;994,000.00;994,000.00;894,600.00;844,900.00;Gmina Miasto Elbl¹g;5780007338;82-300;Elblag;Warmiñsko-mazurskie;Powiat elbl¹ski / Powiat m. Elbl¹g;81 Rozwi¹zania na rzecz podniesienia jakoœci opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolnoœci w zakresie realizacji polityk i programów;gminna samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;POPW.01.04.04-00-004/09-06;Nie;2010/04/21;2011/04/28
33-371;33;Projekt;Razem dla Polski Wschodniej;POPW.01.04.04-00-006/09-02;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.04;572,165.00;572,165.00;514,948.50;486,340.25;Gmina miejsko-wiejska Ciechanowiec;7221004454;18-230;Ciechanowiec;Podlaskie;Powiat wysokomazowiecki;81 Rozwi¹zania na rzecz podniesienia jakoœci opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolnoœci w zakresie realizacji polityk i programów;wspólnota samorz¹dowa - gmina;00 Nie dotyczy;POPW.01.04.04-00-006/09-06;Nie;2010/03/05;2011/04/06
33-372;33;Projekt;Promocja zrównowa¿onego rozwoju turystyki;POPW.05.01.00-00-001/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.05.00.00;POPW.05.01.00;;23,944,117.68;23,944,117.68;23,944,117.68;20,352,500.00;Polska Organizacja Turystyczna;5252150196;00-613;Warszawa;Mazowieckie;Powiat m. st. Warszawa;57 Inne wsparcie na rzecz wzmocnienia us³ug turystycznych;pañstwowa osoba prawna;00 Nie dotyczy;POPW.05.01.00-00-001/09-08;Nie;2010/02/15;2010/08/09
33-373;33;Projekt;Roczny Plan Dzia³ania Pomocy Technicznej PO RPW 2007-2013 na rok 2010 dla Instytucji Poœrednicz¹cej PO RPW;POPW.06.01.00-00-001/10-02;Program Operacyjny Rozwój Polski Wschodniej;POPW.06.00.00;POPW.06.01.00;;9,644,306.20;9,644,306.20;9,644,306.20;8,197,660.27;Polska Agencja Rozwoju Przedsiêbiorczoœci;5262501444;00-834;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;pañstwowa jednostka organizacyjna;00 Nie dotyczy;POPW.06.01.00-00-001/10-06-K01;Tak;2010/12/31;2011/01/03
